time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:POST /slots/1-agitated_franklin/ads/4/count HTTP/1.1	status:204	method:POST	uri:/slots/1-agitated_franklin/ads/4/count	size:0	referer:-	ua:Mozilla/5.0 (Linux; U; Android 4.0.3; ja-jp; URBANO PROGRESSO Build/010.0.3000) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	reqtime:0.001	cache:-	runtime:-	apptime:0.001	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/4/redirect HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ads/4/redirect	size:62	referer:-	ua:Mozilla/5.0 (Linux; U; Android 4.0.3; ja-jp; URBANO PROGRESSO Build/010.0.3000) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	reqtime:0.001	cache:-	runtime:-	apptime:0.000	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:POST /slots/1-agitated_franklin/ads/5/count HTTP/1.1	status:204	method:POST	uri:/slots/1-agitated_franklin/ads/5/count	size:0	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.2.1; ja-jp; Transformer TF101 Build/HTK75) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.001	cache:-	runtime:-	apptime:0.000	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ad HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ad	size:55	referer:-	ua:Mozilla/5.0 (Linux; U; Android 4.0.1; ja-jp; Galaxy Nexus Build/ITL41D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	reqtime:0.001	cache:-	runtime:-	apptime:0.001	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/5/redirect HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ads/5/redirect	size:57	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.2.1; ja-jp; Transformer TF101 Build/HTK75) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.001	cache:-	runtime:-	apptime:0.001	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/3 HTTP/1.1	status:200	method:GET	uri:/slots/1-agitated_franklin/ads/3	size:512	referer:http://ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com/slots/1-agitated_franklin/ad	ua:Mozilla/5.0 (Linux; U; Android 4.0.1; ja-jp; Galaxy Nexus Build/ITL41D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	reqtime:0.001	cache:-	runtime:-	apptime:0.001	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ad HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ad	size:55	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.2.1; ja-jp; Transformer TF101 Build/HTK75) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.001	cache:-	runtime:-	apptime:0.000	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/2 HTTP/1.1	status:200	method:GET	uri:/slots/1-agitated_franklin/ads/2	size:511	referer:http://ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com/slots/1-agitated_franklin/ad	ua:Mozilla/5.0 (Linux; U; Android 3.2.1; ja-jp; Transformer TF101 Build/HTK75) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.002	cache:-	runtime:-	apptime:0.003	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/3/asset HTTP/1.1	status:200	method:GET	uri:/slots/1-agitated_franklin/ads/3/asset	size:5460530	referer:-	ua:Mozilla/5.0 (Linux; U; Android 4.0.1; ja-jp; Galaxy Nexus Build/ITL41D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	reqtime:0.035	cache:-	runtime:-	apptime:0.024	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:POST /slots/1-agitated_franklin/ads/3/count HTTP/1.1	status:204	method:POST	uri:/slots/1-agitated_franklin/ads/3/count	size:0	referer:-	ua:Mozilla/5.0 (Linux; U; Android 4.0.1; ja-jp; Galaxy Nexus Build/ITL41D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	reqtime:0.001	cache:-	runtime:-	apptime:0.000	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/2/asset HTTP/1.1	status:200	method:GET	uri:/slots/1-agitated_franklin/ads/2/asset	size:5533753	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.2.1; ja-jp; Transformer TF101 Build/HTK75) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.044	cache:-	runtime:-	apptime:0.026	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/3/redirect HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ads/3/redirect	size:59	referer:-	ua:Mozilla/5.0 (Linux; U; Android 4.0.1; ja-jp; Galaxy Nexus Build/ITL41D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	reqtime:0.001	cache:-	runtime:-	apptime:0.001	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:POST /slots/1-agitated_franklin/ads/2/count HTTP/1.1	status:204	method:POST	uri:/slots/1-agitated_franklin/ads/2/count	size:0	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.2.1; ja-jp; Transformer TF101 Build/HTK75) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.000	cache:-	runtime:-	apptime:0.000	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ad HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ad	size:55	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.1; ja-jp; AT100 Build/HMJ37) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.001	cache:-	runtime:-	apptime:0.000	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/2/redirect HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ads/2/redirect	size:61	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.2.1; ja-jp; Transformer TF101 Build/HTK75) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.000	cache:-	runtime:-	apptime:0.000	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/1 HTTP/1.1	status:200	method:GET	uri:/slots/1-agitated_franklin/ads/1	size:508	referer:http://ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com/slots/1-agitated_franklin/ad	ua:Mozilla/5.0 (Linux; U; Android 3.1; ja-jp; AT100 Build/HMJ37) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.001	cache:-	runtime:-	apptime:0.001	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ad HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ad	size:55	referer:-	ua:Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25	reqtime:0.000	cache:-	runtime:-	apptime:0.001	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/5 HTTP/1.1	status:200	method:GET	uri:/slots/1-agitated_franklin/ads/5	size:515	referer:http://ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com/slots/1-agitated_franklin/ad	ua:Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25	reqtime:0.002	cache:-	runtime:-	apptime:0.002	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/1/asset HTTP/1.1	status:200	method:GET	uri:/slots/1-agitated_franklin/ads/1/asset	size:5546997	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.1; ja-jp; AT100 Build/HMJ37) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.023	cache:-	runtime:-	apptime:0.016	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:POST /slots/1-agitated_franklin/ads/1/count HTTP/1.1	status:204	method:POST	uri:/slots/1-agitated_franklin/ads/1/count	size:0	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.1; ja-jp; AT100 Build/HMJ37) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.001	cache:-	runtime:-	apptime:0.000	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/1/redirect HTTP/1.1	status:302	method:GET	uri:/slots/1-agitated_franklin/ads/1/redirect	size:60	referer:-	ua:Mozilla/5.0 (Linux; U; Android 3.1; ja-jp; AT100 Build/HMJ37) AppleWebKit/534.13 (KHTML, like Gecko) Version/4.0 Safari/534.13	reqtime:0.001	cache:-	runtime:-	apptime:0.001	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
time:21/Jun/2020:09:22:48 +0000	host:172.31.22.179	forwardedfor:-	req:GET /slots/1-agitated_franklin/ads/5/asset HTTP/1.1	status:200	method:GET	uri:/slots/1-agitated_franklin/ads/5/asset	size:5527603	referer:-	ua:Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25	reqtime:0.038	cache:-	runtime:-	apptime:0.024	vhost:ec2-13-113-227-152.ap-northeast-1.compute.amazonaws.com
